StartDate,EndDate,id,Q16,Q17,Q18,Q19,IDVAR,ObamaFT3,ClintonFT3,TrumpFT3,RyanFT3,Turnout3,VotePreference3,VotePreferenceText3,WatchDebate3,TrumpDebatePerformance3,ClintonDebatePerformance3,ClintonGaffe3,TrumpGaffe3,WhoWonDebate3,WhoWillWinelection3,Q12_TEXT,CloseElection3,DiscussPoliticsFamily,DiscussPoliticsFriends,DiscussPoliticsSigOther,DiscussPoliticsPeers,WhoWonAccordingtoYourNetwork,LocalNewsYes,FoxNewsYes,MSNBCYes,CNNYES,CBSYES,ABCYES,NBCYES,NPYES,RADIOYES,INternetnewsyes,twitteryes,Facebookyes,Q14_2_1,Q14_2_2,Q14_2_3,Q14_2_4,Q14_2_5,Q14_2_6,Q14_2_7,Q14_2_8,Q14_2_9,Q14_2_10,Q14_2_11,Q14_2_12,Q21,LocationLatitude,LocationLongitude,LocationAccuracy,V1Condition,V3Interest,V4Turnout,V5VotePreference,V6PID,V7VotePrimary,V8WhoinPrimary,V9TrustAZ,v10TrustNYT,V11TurstFox,V12TrustMSNBC,V13TrustCNN,V14ToneTrump,V15ToneClinton,V16Know1,V17Know2,V18Know3,V19Know4,V20ObamaFT,V21ClintonFT,V22TrumpFT,V23RyanFT,V23WhoWins,V25HowClose,V26Issue,V27OtherIssue,V28Civil1,V29Relevant1,V30Civil2,V31Relevant2,v32GunOwn,V33GunClinton,V34GunTrump,V35TaxOwn,V36TaxTrump,V37TaxClinton,V38TrumpEcon,V39TrumpHealth,V40TrumpTerro,V41TrumpRestoreTrust,V42ClintonEcon,V43ClintonHealth,V44ClintonTerror,V45ClintonRestoreTrust,V46StateofEcon,V47TerrorLiberties,v48TerroristAttack,V49ACAOwn,V50AcaClinton,V51ACATrumo,V52ImmigrantOwn,V53ImmigrantTrump,V54ImmigrantClinton,V55BanMuslimOwn,V56BanMuslimClinton,v57BanMuslimTrump,v58ClintonHonest,V59ClintonKnow,V60ClintonCare,V61ClintonLeader,V62TrumpHonest,V63TrumpKnow,V64TrumpCare,V65TrumpLeader,V66ClintonAngry,V67ClintonProud,V68ClintonAfraid,V69ClintonHopeful,V70TrumpAngry,V71TrumpProud,V72TrumpAfraid,V73TrumpHopeful,V74TrumpElectable,V75ClintonElectable,V76SelfIdeology,V77TrumpIdeology,V78ClintonIdeology,V79CNNIdeology,V80FoxIdeology,V81MSNBCIdeology,V82TrumpDebatePerformance,V83ClintonDebatePerformance,V84ClintonGaffe,V85TrumpGaffe,V86WhoWonDebate,V87TrumpDebatePerformanceNews,V88ClintonDebatePerformanceNews,V89TrumpGaffeNews,V90ClintonGaffeNews,V91WhoWonDebateNews,V92ObamaFTPost,V93ClintonFTPost,V94TrumpFTPost,V95RyanFTPost,V96WhoWinsPost,V97HowClosePost,V98IssuePost,V99EnterOtherIssue,V100TurnoutPost,V101VotePreferencePost,V102StateofEconomyPost,V103ToneClintonPost,V104ToneTrumpPost,V105Terrorv.LibertiesPost,V106TaxTrumpPost,V107TaxClintonPost,V108GunClintonPost,V109GunTrumpPost,V110TrumpEconomyPost,V111TrumpHealthPost,V112TrumpTerrorPost,V113TrumpRestoreTrustPost,V114ClintonEconomyPost,V115ClintonHealthPost,V116ClintonTerrorPost,V117ClintonRestoreTrustPost,VclintonACA,VtrumpACA,Vtrumpimmig,Vclintonimmig,V118BanMuslimClintonPost,V119BanMuslimTrumpPost,V120TrumpHonestPost,V121TrumpKnowPost,V122TrumpCarePost,V123TrumpLeaderPost,V124ClintonHonestPost,V125ClintonKnowPost,V126ClintonCarePost,V127ClintonLeaderPost,V128TerroristAttackPost,V129ClintonAngryPost,V130ClintonProudPost,V131ClintonAfraidPost,V132ClintonHopefulPost,V133TrumpAngryPost,V134TrumpProudPost,V135TrumpAfraidPost,V136TrumpHopefulPost,V137TrumpElectablePost,V138ClintonElectablePost,V139TrumpIdeologyPost,V140ClintonIdeologyPost,V141Sexism1,V142Sexism2,V143Sexism3,V144Authoritarianism1,V145Authoritarianism2,V146Authoritarianism3,V147Authoritarianism4,V148Cog1,V149Cog2,V150Cog3,V151Cog4,V152Cog5,V153Cog6,V154Cog7,V155Cog8,V156Cog9,V157Cog10,V158Cog11,V159Cog12,V160Cog13,V161Cog14,V162Cog15,V163Cog16,V164Cog17,V165Cog18,V166NewsMag,V166NewsPaper,V166radio,V166internet,V166Tv,V167Age,V168Gender,V169YearinSchool,V170Major,V171CountryofOrigin,V172MotherBorn,V173FatherBorn,V174.Citizen,V175Language,V176RaceorEthnicity,V177Religion,V178EligibletoVote,V179Purpose,know1,know2,know3,know4,know,needforcognition,A1,A2,A3,A4,authority,gendermalefemale,uncivil1,irrelevant1,uncivil2,irrelevant2,intolerancetoincivility,intolerancetoirrelevance,intolerancetonegativity,interest,turnout,Trumpreference,Clintonpreference,votedprimary,trustazrepublic,trustnyt,trustfox,trustMSNBC,trustCNN,trumpnegative,clintonnegative,trumpeconomy,trumphealth,trumpterror,trumprestoretrust,Clintoneconomy,Clintonhealth,Clintonterror,Clintonrestoretrust,stateofeconomy,terroristattack,clintonhonest,clintonknow,clintoncare,clintonleader,trumphonest,trumpknow,trumpcare,trumpleader,clintonangry,clintonproud,clintonafraid,clintonhopeful,trumpangry,trumpproud,trumpafraid,trumphopeful,clintongaffe,trumpgaffe,whowondebate,clintongaffenews,trumpgaffenews,whowondebatenews,clintonwins,trumpwins,clintonwinspost,trumpwinspost,stateofeconomypost,trumpnegativepost,clintonnegativepost,turnoutpost,Trumpreferencepost,Clintonpreferencepost,trumpeconomypost,trumphealthpost,trumpterrorpost,trumprestoretrustpost,Clintoneconomypost,Clintonhealthpost,Clintonterrorpost,Clintonrestoretrustpost,terroristattackpost,clintonhonestpost,clintonknowpost,clintoncarepost,clintonleaderpost,trumphonestpost,trumpknowpost,trumpcarepost,trumpleaderpost,clintonangrypost,clintonproudpost,clintonafraidpost,clintonhopefulpost,trumpangrypost,trumpproudpost,trumpafraidpost,trumphopefulpost,sexist1,sexist2,sexist3,sexist,paidattentiontomediasinceexperiment,recodewatchdebate3,discusspolitics,recodeturnout3,recodeclintongaffe3,recodetrumpgaffe3,recodeWhoWonDebate3,clintonwins3,trumpwins3
 , , , , , , ,SH001, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,6,2,4,9,4,3,99,2,2,2,2,2,3,2,0,0,0,0,75,60,85,50,2,9,11,99,3,2,4,3,5,3,3,1,4,3,4,3,1,3,2,3,4,2,4,4,4,2,4,3,2,4,3,1,2,3,3,2,2,3,1,2,2,3,2,1,2,2,1,1,2,2,4,3,3,4,5,4,5,4,99,99,99,99,99,8,7,2,2,3,70,80,90,60,1,9,8,99,3,1,2,3,4,2,4,3,2,4,3,2,3,2,2,3,3,2,3,4,3,3,2,9,1,2,1,3,3,2,2,3,2,3,2,1,2,1,1,2,2,4,3,3,6,3,2,4,2,1,2,1,2,3,2,3,4,3,3,3,2,2,2,5,3,2,3,3,2,2,4,3,5,2,1,24,1,3,3,4,4,4,1,1,1,12,2,9,0,0,0,0,0,49,1,1,1,0,3,0,2,2,4,3,6,5,11,2,1,0,0,0,2,2,2,2,2,2,3,1,2,4,2,3,2,1,3,2,1,2,3,3,2,4,3,3,2,2,3,2,2,3,3,2,2, , , ,0,0,0,0,1,1,0,4,1,2,2,1,0,2,3,2,3,3,2,2,3,3,2,3,3,2,4,3,4,2,1,2,3,2,3,3,2,2,2,2,1,5,0,9, , , , , ,0,0
10/2/2016,10/2/2016,10778,1,sh,0,16,SH016,5,5,10,85,1,1, ,1,4,6,2,2,2,1, ,1,1,1,1,1,4,0,1,0,1,0,0,0,1,1,1,0,0,1, ,1, ,1,1,1, , , ,1,1,4,33.400100708008,-111.92900085449,-1,1,1,1,1,7,2,6,2,3,2,3,2,3,3,1,1,0,1,10,10,40,85,2,1,4, ,3,2,2,3,4,2,5,5,4,1,2,3,3,4,4,4,4,5,3,2,2,5,2,4,5,3,5,2,3,1,4,3,4,3,3,4,3,2,1,3,2,3,2,3,2,2,4,4,6,5,2,3,5,1,5,7,2,2,3,99,99,9,9,9,10,10,50,90,2,1,4, ,1,1,3,4,2,3,5,1,1,5,2,3,2,4,5,5,4,5,1,5,3,5,2,3,3,3,2,2,4,3,4,4,2,1,3,2,3,2,3,2,2,2,2,5,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,4,3,3,2,4,4,4,4,4,5,2,3,1,4,22,1,4,4,1,1,1,1,1,2,2,1,1,1,1,0,1,3,66,1,0,1,1,3,0,2,2,2,3,4,5,9,3,4,1,0,1,2,1,2,1,2,2,2,3,2,2,1,1,1,1, ,3,3,1,2,1,2,2,1,2,3,3,1,2,1,2,1,2,2,0,0,0, , , ,0,1,0,1,3,3,1,4,1,0,3,2,3,1, , ,1, ,3,1,2,1,1,2,2,3,3,3,1,2,1,2,1,2,2,3,2,3,8,5,1,4,4,0,0,-1,1,0
10/3/2016,10/3/2016,11172,1,Sh,0,23,SH023,70,48,60,50,1,1, ,2,5,6,1,1,3,2, ,1,1,1, ,1,4,0,0,1,1,0,0,0,0,1,1,0,1,1,1, , ,1,1,1,1, , ,1, ,2,33.414794921875,-111.90930175781,-1,4,1,1,1,6,3,99,2,1,3,2,2,2,3,0,0,0,1,53,20,40,50,2,1,8, ,2,3,4,3,2,1,5,2,4,1,1,2,3,2,4,3,3,5,3,2,2,2,1,5,3,1,4,2,3,1,4,2,3,3,2,3,3,2,1,2,3,1,2,2,2,1,4,2,5,6,2,2,7,4,99,99,99,99,99,99,99,99,99,99,63,40,71,60,2,2,10, ,1,1,2,3,2,3,4,2,1,4,1,2,4,2,3,2,4,4,2,5,1,4,1,3,2,3,3,2,3,2,2,3,2,1,2,1,2,1,2,1,2,3,2,6,2,3,1,3,2,2,1,1,3,4,3,2,3,4,2,2,4,4,4,4,2,5,3,4,3,4,4,5,3,1,2,18,2,1,2,1,1,4,1,1,1,1,1,3,0,0,0,1,1,60,1,0,0,0,1,1,3,3,4,3,7,6,13,3,4,1,0,0,2,3,1,2,2,3,2,4,3,2,3,1,2,2, ,3,3,1,3,2,2,3,2,2,3,3,2,1,3,2,2,2,3, , , , , , ,0,1,0,1,4,3,2,4,1,0,4,3,1,3,2,3,1,1,3,2,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2,2,1,2,5,5,0, ,4,1,1,0,0,1
10/2/2016,10/2/2016,10299,1,SH,1,10,SH110,0,0,75,50,1,1, ,1,6,5,1,1,3,1, ,1,1,1, ,1,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1, , , ,2,33.804504394531,-111.93170166016,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0, , , , , , , ,9, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0, , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, ,4,1,1,0,1,0
10/2/2016,10/2/2016,8926,1,Sh,1,12,SH112,0,0,76,0,1,1, ,1,7,1,1,2,3,2, ,1,1,1,1,1,4,1,1,0,0,1,1,1,0,1,1,1,1, , ,1,1, , , ,1, , , , ,4,34.0625,-118.12280273438,-1,3,1,1,1,6,2,7,2,2,2,3,3,3,4,98,98,98,1,0,0,76,0,2,1,1, ,3,1,1,1,5,1,5,2,2,4,2,2,1,1,4,4,4,4,3,2,1,5,2,5,3,1,5,1,3,1,4,4,4,4,3,1,2,1,1,3,1,3,2,1,3,1,4,1,5,6,3,1,7,1,7,4,1,1,3,10,3,1,1,2,0,0,84,0,2,1,3, ,1,1,3,4,2,2,4,2,1,4,1,2,2,2,4,4,4,4,2,5,1,5,1,3,2,1,2,1,4,3,4,4,1,1,3,1,3,2,1,3,1,4,1,6,2,4,1,4,1,2,1,1,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,3,1,2,23,2,4,1,1,1,1,1,1,2, , , ,0,0,0,1,1,88,0,0,0,0,0,1,2,1,1,1,3,2,5,3,4,1,0,1,2,2,2,1,1,2,1,3,3,4,4,1,1,1,1,3,4,1,1,1,1,2,4,3,4,3,1,3,1,2,3,1,3,1,1,0,1,1,-1,0,1,0,1,3,3,1,4,1,0,4,3,3,3,1,1,1,1,4,1,2,1,1,3,4,3,4,3,1,3,1,2,3,1,3,1,1,1,3,9,1,4,4,1,0,0,0,1
 , , , , , , ,SH116, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,3,1,1,1,7,2,7,3,1,2,2,2,2,3,98,1,98,1,20,5,70,50,9,1,9, ,2,2,4,2,5,1,4,5,4,1,1,3,2,2,3,3,4,5,4,5,2,4,2,5,3,1,5,2,3,1,4,2,3,3,3,2,2,1,1,3,1,3,2,3,3,2,3,2,5,6,1,1,6,2,4,5,1,1,3,5,5,1,1,3,20,20,60,50,9,1,4, ,1,9,3,3,4,5,5,1,1,5,1,3,2,2,3,1,4,4,1,5,2,4,1,3,3,2,4,1,4,2,2,2,1,1,3,1,3,1,3,2,2,3,2,6,2,4,1,4,2,1,2,1,1,2,3,2,2,2,4,2,2,4,2,4,4,3,1,5,3,4,4,3,5,1,2,18,2,1,5,1,2,1,1,1,2,12,1, ,0,1,0,1,2,50,1,1,1,0,3,1,3,2,4,2,7,4,11,3,4,1,0,1,1,3,2,2,2,3,2,4,2,3,3,2,2,1, ,2,3,1,3,2,2,2,3,3,4,3,1,3,1,2,1,1,2,1,1,0,1,1,0,0,0,0,0,3,1,2,4,0,0,4,2,3,3,2,4,1,1,4,1,3,3,3,2,3,1,4,3,1,3,1,3,1,2,2,1,1,1,3,0,9, , , , , ,0,0
 , , , , , , ,SL110, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,2,1,2,9,3,1,3,2,1,3,3,2,3,9,0,0,0,1,100,70,0,60,9,1,9, ,3,2,2,1,1,2,5,1,5,2,2,4,5,5,2,2,2,1,2,1,1,2,9,5,5,1,4,3,3,1,4,1,2,3,3,4,4,2,2,3,3,2,1,3,2,3,3,3,4,6,3,2,7,1,4,8,2,1,1,1,10,1,2,1,100,80,0,20,1,1,8, ,1,2,2,2,3,1,5,1,2,2,2,4,5,4,3,2,1,1,9,9,1,9,1,3,3,4,4,2,3,1,2,2,1,2,3,3,2,1,3,2,3,2,4,7,2,9,1,4,2,1,2,2,4,4,3,4,4,4,2,3,3,5,5,4,3,3,3,2,5,5,4,2,5,1,3,20,1,2,1,1,2,2,1,1,6,1,1,3,0,0,0,1,1,66,1,1,1,1,4,0,2,2,2,1,4,3,7,3,3,0,0,1,2,3,1,1,2,2, ,3,1, , ,3,3,3,4,4,4,1,4,3,2,2,1,1,3,2,1,1,2,3,1,2,1,0,1,1,0,1,1,0,0,1,0,4,2,3,4,0,1,3,1, ,1,2,3,4,4,4,2,4,3,3,2,1,1,3,2,1,1,2,3,1,2,1, ,1,1, ,0,9, , , , , ,0,0
10/3/2016,10/3/2016,1616,1,Sn,1,21,SN121,25,22,63,76,1,1, ,1,6,7,1,1,2,2, ,1,1,1, ,1,2,1,1,0,1,1,0,1,0,0,1,0,1, , ,1, , ,1, ,1,1, ,1, ,4,33.435699462891,-111.91709899902,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0, , , , , , , ,9, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0, , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1, ,4,1,1,-1,0,1
10/2/2016,10/2/2016,8912,1,So,0,13,SO013,0,0,80,100,1,1, ,1,5,4,1,1,3,1, ,1,1,1,1,1,4,1,0,0,0,0,0,0,1,1,0,1,1, ,1,1,1,1,1,1, , ,1, , ,2,33.247894287109,-111.78949737549,-1,2,1,1,1,7,2,6,2,3,2,2,3,2,4,0,0,0,0,0,0,90,100,2,1,1, ,3,2,4,4,5,1,4,4,4,9,2,3,1,1,4,5,5,5,5,6,1,5,2,4,2,1,5,3,3,2,4,4,4,4,1,2,3,1,1,3,1,3,3,1,3,1,5,3,6,5,1,5,4,3,7,4,1,1,3,2,9,1,2,1,0,0,90,100,2,1,1, ,1,1,5,4,2,6,2,4,1,4,2,3,1,4,4,4,5,5,1,5,1,5,2,3,3,3,3,1,4,3,4,4,1,1,3,2,3,2,1,3,2,4,2,6,1,2,1,3,2,1,2,2,4,4,4,5,5,2,4,2,5,4,5,4,5,1,4,5,4,5,5,1,2,4,3,20,2,3,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,72,1,1,1,1,4,1,2,2,4,4,6,6,12,3,4,1,0,1,2,1,2,2,1,3,1,3,2,4,4,1, , , ,1,4,1,1,1,1,4,3,2,4,3,1,3,1,1,3,1,3,1,1,0,0,1,1,0,1,0,1,1,3,1,4,1,0,3,2,4,1,1,1, , ,4,1,2,1,1,2,2,2,4,3,1,2,1,2,3,1,2,3,1,2,6,5,1,4,4,1,1,0,1,0
 , , , , , , ,SO120, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,1,1,1,2,1,1,7,2,2,3,2,2,4,2,0,0,0,1,90,45,0,0,1,1,6, ,3,3,3,3,2,2,4,2,4,2,5,5,5,5,2,2,1,3,2,9,3,2,2,4,5,1,4,3,3,1,4,1,2,1,3,4,4,2,1,1,2,2,1,3,2,3,3,3,1,5,4,4,7,4,7,9,2,1,1,99,99,9,9,9,90,50,0,0,9,1,6, ,1,2,2,2,4,9,4,2,2,3,5,5,5,5,2,2,1,4,2,4,1,4,1,3,4,4,4,3,3,1,2,1,3,1,1,2,2,1,3,2,3,3,3,6,3,4,1,4,1,2,1,1,3,3,4,3,4,2,4,2,2,3,3,4,3,4,3,3,4,4,5,4,3,1,2,20,2,2,1,1,4,1,1,1,2,9,1,3,0,0,0,1,1,58,0,0,0,0,0,1,2,3,3,3,5,6,11,3,4,0,1,1,2,2,1,2,2,1,3, , , , ,3,3,4,2,4,2,1,4,3,4,2,1,1,3,3,3,2,2,3,1,2,1,0,1,1, , , ,1,0,0,0,4,1,3,4,0,1, , , , ,3,3,4,1,2,2,4,3,4,1,1,1,2,3,3,2,2,3,1,2,1,1,1,1,3,0,9, , , , , ,0,0
 , , , , , , ,ST013, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,1,3,3,2,4,3,99,2,2,2,2,2,3,2,0,0,0,0,75,50,10,999,2,2,4, ,2,4,4,4,2,9,9,3,5,2,5,5,5,5,3,3,3,3,4,6,3,3,2,4,5,1,4,3,3,1,4,3,3,4,4,4,4,4,2,1,2,1,1,1,3,1,2,4,4,5,6,9,9,9,3,8,2,1,1,99,99,9,9,9,75,55,25,999,1,1,4, ,2,2,4,2,3,6,1,1,1,3,3,4,3,5,2,2,3,2,9,9,1,4,9,3,3,2,4,2,1,1,2,2,9,3,1,2,1,1,3,1,3,1,4,9,9,4,1,4,1,1,2,1,3,4,4,4,4,3,3,2,4,3,5,5,4,4,3,2,4,4,3,5,4,1,2,19,2,2,3,1,1,1,1,10,5,3,1,3,0,0,0,0,0,65,0,1,1,0,2,1,3,4,4,4,7,8,15,1,2,0,1,0,2,2,2,2,2,2,3, , , , ,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,3,2,3,3,3,1,3,0,1,1, , , ,0,1,1,0,2,2,3,3,0,1,2,1,2, ,3,3,2,3, ,4,4,3,3,2,3,1,3,1,3,2,3,3,1,3,1,1,1,1,3,0,9, , , , , ,0,0
 , , , , , , ,ST120, , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , ,2,1,1,2,3,1,7,2,2,2,2,2,4,2,1,0,1,1,70,60,30,50,1,1,4, ,3,2,2,2,2,2,5,3,5,2,4,5,5,5,3,3,2,5,2,5,4,2,2,5,5,1,5,3,3,1,3,1,3,2,3,3,3,2,1,1,3,1,1,2,1,3,2,4,3,5,3,3,5,3,2,8,2,1,1,3,9,1,2,1,70,70,30,50,1,1,4, ,1,2,2,2,3,5,4,2,2,4,4,4,4,4,3,2,2,3,2,4,2,5,1,3,3,4,4,2,2,1,2,2,4,1,1,3,1,1,3,1,3,1,4,5,2,4,1,4,2,1,1,1,3,4,2,4,3,4,4,4,4,4,3,4,3,4,2,4,4,4,5,4,3,2,1,999,1,3,1,3,3,3,1,9,2,9,1,3,1,0,1,1,3,64,1,1,0,0,2,0,2,2,2,2,4,4,8,3,4,0,1,1,2,2,2,2,2,1,3,1, , , ,2,2,3, ,4,1,2,4,2,3,2,2,2,3,3,3,1,3,3,2,3,1,0,1,1,0,1,1,1,0,1,0,4,2,3,4,0,1,1,1,1,1,2,3,3,2,1,3,4,3,3,2,1,1,3,3,3,1,3,3,1,3,1,1,1,1,3,0,9, , , , , ,0,0
10/2/2016,10/2/2016,10114,1,ST,3,22,ST322,90,80,0,45,1,2, ,2,3,7,2,2,2,1, ,2,1,1, ,1,2,0,1,0,1,0,0,0,0,0,1,1,1,1, ,1, ,1,1,1,1,1, , , ,2,33.414794921875,-111.90930175781,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0, , , , , , , ,9, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0, , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,0, ,4,0,0,-1,1,0
10/2/2016,10/2/2016,5914,1,Su,0,24,SU024,90,100,0,51,1,2, ,1,1,9,2,1,2,1, ,2,1,1,1,1,4,0,0,1,1,0,0,0,1,0,1,1,1,1,1, , ,1,1,1, ,1, , , ,4,33.435699462891,-111.91709899902,-1,4,1,1,2,1,1,2,2,1,3,2,2,4,2,0,1,1,1,100,100,0,50,1,2,8, ,2,3,4,1,1,2,4,2,5,1,5,5,5,5,1,1,1,1,2,2,4,2,9,4,5,1,5,3,3,1,3,1,1,1,4,4,4,4,3,1,3,1,1,3,1,3,1,5,1,6,4,9,7,1,99,99,9,9,9,99,99,9,9,9,100,100,0,50,1,2,4, ,1,2,2,1,4,2,5,2,2,4,5,5,5,5,1,1,1,1,6,6,1,5,1,3,4,4,4,4,3,1,1,1,4,3,1,3,1,1,3,1,3,1,4,6,4,4,1,4,2,1,2,2,4,4,4,5,5,4,5,3,4,5,4,5,3,4,1,4,4,4,5,1,4,2,3,19,2,2,1,1,1,1,1,1,2,1,1,3,0,1,1,1,3,72,1,1,1,1,4,1,3,3,4,1,7,4,11,3,4,0,1,1,2,3,1,2,2,1,3, , , , ,4,4,4,4,4,1,2,4,4,4,1,1,1,1,1,3,1,3,3,1,3,1, , , , , , ,1,0,1,0,4,1,4,4,0,1, , , , ,4,4,4,4,1,2,4,4,4,1,1,1,1,1,3,1,3,3,1,3,1,1,1,1,3,6,1,4,4,0,1,-1,1,0
10/2/2016,10/2/2016,6132,1,SU,1,06,SU106,75,80,0,50,1,2, ,1,2,9,2,1,2,2, ,1,1,1, ,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1, ,1, ,2,33.306198120117,-111.84130096436,-1,2,2,1,2,6,3,99,3,2,3,1,1,4,2,0,0,0,1,80,60,0,50,2,1,3, ,1,4,2,4,1,1,5,2,5,3,2,5,5,5,3,2,2,4,2,6,3,2,2,4,5,1,3,3,2,1,3,1,2,2,3,4,4,2,1,1,3,2,1,3,1,3,1,4,2,6,4,2,6,4,3,9,2,1,1,3,8,1,2,1,80,90,0,50,9,1,3, ,1,2,2,2,4,4,5,1,1,2,2,4,4,5,1,2,1,3,2,4,1,4,1,3,4,4,4,3,2,1,1,1,3,2,1,3,1,1,3,1,3,2,5,6,3,4,1,4,1,2,1,1,5,4,5,5,5,4,5,5,1,5,5,5,5,4,5,4,5,5,4,5,3,1,2,22,2,4,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,82,0,0,0,0,0,1,4,4,2,4,6,8,14,2,4,0,1,0,1,2,1,3,3,1,3,3, , , ,2,3,3,1,4,2,2,4,3,3,2,1,1,3,3,3,1,2,3,1,3,1,0,1,1,0,1,1,0,1,0,0,4,1,3,4,0,1,3,1,1, ,4,3,4,2,2,3,4,4,4,1,1,1,2,2,3,1,3,3,1,3,1,1,1,1,3,2,1, ,4,0,1,-1,0,1
10/3/2016,10/3/2016,9431,1,Su,1,10,SU110,100,65,0,70,1,6, ,1,5,7,2,1,2,6, ,1,1,1, ,1,3,0,0,1,1,0,1,1,0,0,1,0,1,1,1, , ,1, , ,1,1, ,1, ,2,33.414794921875,-111.90930175781,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0, , , , , , , ,9, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0, , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, ,4,0,1,-1,0,0
